1 0.125 0.66223825147255 0.516940237826873 0.497547080925731 0.516454086276813 0.497423285864804
2 0.25 0.662815443675078 0.60255083096243 0.503367979144448 0.550461111360287 0.570326714899985
3 0.5 0.950807206981794 0.777217377319334 0.650077765406833 0.627907900869598 0.647206380472591
4 1.0 0.99057581472055 0.969662315320083 0.933314894401622 0.902303972010621 0.809676835067077
